"","content","troll"
"211","RT @deray: Before the #GOPDebate began, didn't the moderators say that 8 million ppl were discussing ""racial issues""? What happened to thosâ€¦",-1
"212","RT @feministabulous: There's nothing like listening to ten dudes who will never need an abortion, talk about whether I should have a right â€¦",-1
"213","RT @SenWhitehouse: FOX silenced by Koch billions too? Not a single question at last night's #GOPDebate to #climatechange deniers about Mondâ€¦",-1
"214","RT @tyriquex: These republicans are rich, they don't care about the poverty of America &amp; they definitely don't care bout the poverty of blaâ€¦",-1
"215","So we just had an office chat about the #GOPDebate,  &amp; I was outed as both a flaming liberal and a politics geek. Probably not surprising.",-1
"216","Catching up on my #GOPDebate @LindseyGrahamSC what a childish &amp; cheap move to call out @billclinton &amp; @HillaryClinton on a 17 year old story",-1
"217","RT @TomHall: The only thing that could've made last night's #GOPDebate more amusing would have been:

#CowBells!

#MoreCowBells http://t.coâ€¦",-1
"218","RT @kesgardner: All Ted Cruz does is attack other Republicans. #GOPDebate",-1
"219","RT @GovernorPerry: ICYMI: Not just no, but ""hell no"" to the #IranDeal! #GOPDebate #Perry2016 #tcot https://t.co/KqhJdJCGWS",-1
"220","RT @FrankConniff: Hard to say who won the #GOPDebate - Bernie or Hillary?",-1
"221","RT @larhunter: If Donald Trump wins the election, then we'll know we're on the Biff-stole-the-almanac timeline. #GOPDebate",-1
"222","RT @CarlyFiorina: Can you chip in $3 to keep the momentum going? #GOPdebate #Carly2016 https://t.co/W3mtcmR7Ze",-1
"223","RT @cenkuygur: Chris Christie just said you have to work two more years before retiring.And that you'll get tens of thousands less you paidâ€¦",-1
"224","RT @JohnKasich: John Kasich is ready to lead. Join the team, Claire!: http://t.co/dy8KnZ122T 

#GOPDebate https://t.co/KnWmIDeqtY",-1
"225","RT @edwrather: The biggest losers in the debate were the Fox moderators who attacked instead of moderating #GOPDebate",-1
"226","RT @WhitneyNeal: Trump has yet to give a single, evidence-based answer to a direct question about policy. That should frighten you. #GOPDebâ€¦",-1
"227","On my way to the studio -- about to appear on @CNN to discuss last night's #GOPDebate. Tune in!",-1
"228","RT @Blkfeminst: I honestly think sometimes these guys forgot they came from wombs too. #KKKorGOP #GOPDebate  https://t.co/FO3a6DXflf",-1
"229","RT @GrnEyedMandy: Women who shame other women for having abortions deserve to be shamed for having no soul or self respect. 

#PlannedParenâ€¦",-1
"230","RT @AmandaJoGomez: Me: *watches the #GOPDebate *
Me: *looks directly into the camera like I'm on The Office*",-1
"231","RT @IcarusPundit: Donald Trumpâ€™s closing statement is every dinner conversation had at The Villages, ever. #GOPDebate",-1
"232","RT @TheXclass: ""When the rich wage war it's the poor who die."" Jean-Paul Sartre 
This is now GOP foreign policy. 
#GOPDebate",-1
"233","At the #GOPDebate, we saw the candidates completely miss the mark on race &amp; #BlackLivesMatter
http://t.co/K9nhdpUE32 http://t.co/hlcqpXJzru",-1
"234","RT @SeaBassThePhish: S/O to the GOP for being proud of defeating teachers union even though they just wanted higher wages #GOPDebate",-1
"235","RT @Writeintrump: Obama better not leave his prayer rug behind in the Oval Office when I get elected because I'll throw it out.   #GOPDebate",-1
"236","@ChuckNellis @FoxNews You got that right! #GOPDebate",-1
"237","RT @mrskimcam: Trump just said the U.S. is stupid, so let's vote him President. WTF people. #GOPDebate",-1
"238","So excited for @johnkasich #GOPDebate #Kasich4Us #Republicandebate #kasich2016 been waiting for 20 years!!",-1
"239","RT @ChadPergram: Rep Engel is 2nd major Jewish Democrat to announce opposition to Iran deal during #GOPDebate, following Schumer opposition.",-1
"240","Hey look it's my feelings about Donald Trump summed up in one gif #GOPDebate http://t.co/zjWUGwj9Hz",-1
"241","RT @tommychong: Are any of these dudes for the legalization of marijuana, or what? #GOPDebate",-1
"242","RT @CBeresniova: What I learned from the #GOPDebate:
Some guy's dad was a mailman. Jesus Christ is everyone's running mate. The GOP has runâ€¦",-1
"243","RT @TheBaxterBean: Marco Rubio Briefly Backed Immigration Reform Then Privately Berated DREAMers http://t.co/We77QdT3Kt #GOPDebate http://tâ€¦",-1
"244","RT @DamienFahey: â€œI french-kissed Jesus Christ!â€ - Every candidate #GOPDebate",-1
"245","#GOPDebate #Closingstatements @GovMikeHuckabee just be honest. u were defs talking about @realDonaldTrump coz he's stealing ur schtick",-1
"246","When cnn, msnbc ,and the new York times praise fox moderators then you know the moderators fucked up. #GOPDebate",-1
"247","RT @kesgardner: Trump is a lunatic. #GOPDebate",-1
"248","Cruz has class &amp; truth, that gets my vote! #GOPDebate",-1
"249","RT @kesgardner: AssClown: I'm the only reason anyone is even talking about illegal immigration. Keep digging, Donald! #GOPDebate",-1
"250","RT @BernieSanders: Tom Hanks. Finally. Somebody who makes some sense. #GOPDebate #DebateWithBernie",-1
"251","RT @SouthernHomo: Olivia Pope would not vote for any of these guys #GOPDebate",-1
"252","All #GOP candidates want to reduce taxes while #Huckabee wants to legalize prostitution and drugs so we can tax it. #GOPDebate",-1
"253","RT @kesgardner: Hi Fox panel, can you just ask Donald every single question? Hand him a shovel while you're at it so he can keep digging. #â€¦",-1
"254","RT @JosephKapsch: And then hillaryclinton @barackobama joebiden were all... #GOPDebate https://t.co/yi4qnS3Hzh",-1
"255","#GOPDebate #Trump is Breaking Records! So what he's not a polished Politician. Makes me love him even more.  https://t.co/TgOwCHxf3x",-1
"256","RT @BernieSanders: Oh. It was just a movie trailer. #GOPDebate #DebateWithBernie",-1
"257","RT @TacticalDissent: So Sally Kohn &amp; Debbie Wasserman Schultz both  praising Megyn Kelly tonight. That should tell you everything you need â€¦",-1
"258","Why are all the Trump accessory women wearing the same shoes?!  #GOPDebate http://t.co/Xz4zc1Lt8N",-1
"259","funniest line coming fr #republican 'People are frustrated, theyâ€™re fed up, they donâ€™t think the governmentâ€™s working for them' #gopdebate",-1
"260","And Donald Trump is an absolute nut! So entertaining LOL #GOPDebate",-1
"261","""@thehill: Top GOP pundits pick their #GOPdebate winners: http://t.co/QPvJu6p7sz http://t.co/JCDu5qzjnj""
Winners...Fox News
Losers...USA",-1
"262","RT @DykstraDame: Candidates went after @HillaryClinton 32 times in the #GOPdebate-but remained silent about the issues that affect us. httpâ€¦",-1
"263","RT @DanScavino: .@MegynKelly trying 2show up @realDonaldTrump w @FoxNews. Trying 2take him down. Trying 2destroy him. Not happening. #Kellyâ€¦",-1
"264","RT @gov: Most-Tweeted #GOPDebate moment for @RealBenCarson: saying he wouldn't publicize to the world his answer on waterboarding.",-1
"265","I give him a e for his big ego. #GOPDebate A's are earned for excellence. Rhymes with rump.",-1
"266","Passion of the #GOPDebate #ReligiousUpaMovie",-1
"267","RT @NRO: ""@marcorubio got the best reviews, and deserved them."" Read more of our #NREditorial recap of the #GOPDebate ---&gt; http://t.co/sTzwâ€¦",-1
"268","RT @OhNoSheTwitnt: Can't wait to see which Lannister they kill off in the next episode of #GOPDebate",-1
"269","RT @kesgardner: Brutal question to the AssClown from Megan Kelly. The lesson here: be careful what you tweet on Twitter! #GOPDebate",-1
"270","RT @TUSK81: Democrats watching this #GOPDebate http://t.co/sZiCSLm7kM",-1
"271","Trump changed his mind on supporting PARTIAL BIRTH ABORTION because a friend changed their mind on aborting &amp; had a great kid. #GOPDebate",-1
"272","Best closing statement: @RealBenCarson #GOPDebate",-1
"273","RT @ChrisChristie: We have to stop worrying about being loved &amp; start worrying about being respected. #TellingItLikeItIs #GOPDebate
https:/â€¦",-1
"274","RT @lesleyabravanel: Trump sycophants want to know what @megynkelly's ""hidden agenda"" was last night. Answer is simple: it's called a vaginâ€¦",-1
"275","The Real #GOPDebate Winner: Republican Voters - Fox Nation http://t.co/98G42IaZ5O",-1
"276","Donald Trump is a really nasty piece of work. Hope he disappears quickly. #GOPDebate",-1
"277","RT @amaraconda: FETUSES ARE NOT UNBORN BABIES THEY ARE CLUSTERS OF CELLS STOP SHAMING PEOPLE WHO WANT/HAVE HAD ABORTIONS #GOPDebate",-1
"278","RT @mattkbh: These were far and away the best tweets of last night #DebateWithBernie #GOPDebate http://t.co/GzdLtYuMNn",-1
"279","I know now who it is that #ChrisChristie reminds me of: actor Andy Devine. #GOPDebate http://t.co/xYy8FxPjcD",-1
"280","RT @pattonoswalt: Despite what Huckabee says, I always make sure my prostitute AND her pimp pay FICA and pension. #GOPDebate",-1
"281","RT @Bipartisanism: Hillary Clinton was watching the #GOPDebate like:
 http://t.co/VOkOlq52xP",-1
"282","@FoxNews did great by challenging the candidates in #GOPDebate. If these candidates can't handle a tough question they could never b #POTUS",-1
"283","RT @k_mcq: Iâ€™d say it was the opposite. Megan Kelly acted like some SJW on Tumblr whining about feminism. Very sad. #GOPDebate  https://t.câ€¦",-1
"284","RT @Conssista: Rightly so Frank. Rightly so. #GOPDebate  https://t.co/32CFasI17d",-1
"285","the number of times that ronald reagan is mentioned in the #GOPDebate is TOO DAMN HIGH",-1
"286","RT @pattonoswalt: If Trump is against ""p.c. culture,"" I'm suddenly 100% for it. Not even kidding. What a howling shit-cave of a human. #GOPâ€¦",-1
"287","RT @carljacksonshow: #BenCarson great close! He operates on brains so he doesn't worry about skin color. #GOPDebate",-1
"288","RT @Davante_R: Women that would be offended by Trumps ""Misogyny"" most certainly don't vote Republican.

Find a new fake issue Faux News.

#â€¦",-1
"289","RT @Auntcol54: Keep religion out of politics! #GOPDebate",-1
"290","RT @DianneG: ""I won't be bought &amp; I won't be sold"" @randpaul after reiterating his points against @realDonaldTrump during #gopdebate",-1
"291","RT @wilw: Boy, I bet the mood in the clown car is going to be TENSE when these jerks leave the #GOPDebate.",-1
"292","RT @CampeauElliot: Dr. Ben Carson did a great job tonight! Loved your closing statement! @RealBenCarson #GOPDebate",-1
"293","RT @RedheadAndRight: Meet the new darling of the left ã€‹ Megyn Gotcha Kelly. #GOPDebate @FoxNews #DonaldTrump #MegynKelly",-1
"294","â€œ@foxnewspolitics: Behind the Fox debate: How the anchors hashed out the questions #GOPDebate They Failed",-1
"295","Did anyone get trashed playing @RollingStone's #GOPDebate drinking game?   #drinkinggame",-1
"296","If #DonaldTrump donates to U..He can call in a favor years later?? Sounds like #TheGodfather
NOT #POTUS Thats legal?
#GOPDebate #GOPClownCar",-1
"297","RT @jediane9: Ugh to think there were actually people sitting on their couch last night saying YES YES THIS IS REASONABLE. #GOPDebate",-1
"298","RT @BarracudaMama: RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/E1SmU0Hn5J""",-1
"299","RT @kesgardner: If politics can be even partially rational, Trump's campaign for the GOP nomination just ended. #GOPDebate",-1
"300","RT @AndrewHClark: .@GayPatriot's takeaway from last night: ""America Doesn't Deserve Ben Carson."" http://t.co/kjGFYYpcTe #GOPDebate",-1
"301","RT @ChrisJZullo: Scott Walker chooses killing mother rather than aborting unborn embryo. This is reason other countries give us that funny â€¦",-1
"302","Can't #UniteBlue: Abortion is a talking point in the #GOPDebate since #PPSellsBabyParts",-1
"303","RT @k_mcq: Closing statements reminisce about an America that no longer exists after Ted Kennedyâ€™s 1965 Immigration and Nationality Act. #Gâ€¦",-1
"304","RT @lkwdcitizen: Can't make this up - Chris Christie stopped at a Cleveland ice cream shop before the #GOPDebate. http://t.co/V8WVYFeXx9",-1
"305","RT @maureenjohnson: Ted Cruz is going to personally take away your telescope and try you as a witch. #GOPDebate",-1
"306","@realDonaldTrump You killed it last night at the #GOPDebate glad to have some that cares for America  #MakeAmericaGreatAgain",-1
"307","RT @YoungBLKRepub: When the #GOPDebate is more exciting than anything else on tv in the past 10 years....",-1
"308","RT @abbijacobson: Shiiiittt, it's tough to say who is making me more horny. #GOPDebate",-1
"309",".@megynkelly  asked .@realDonaldTrump  poor questions, why, was this to help Bush in the polls? #Hannity #GOPDebate https://t.co/p389iIlE2N",-1
"310","@bullriders1 @Olivianuzzi @daveweigel The #GOPDebate was better than I thought it'd be, though candidates finessed issues with sound bytes.",-1
"311","RT @TheBaxterBean: Yes Marco Rubio Actually Said The Iraq Invasion 'Was Not A Mistake' http://t.co/xRowKHyMm1 #GOPDebate http://t.co/vjMjdMâ€¦",-1
"312","RT @TheBaxterBean: Marco Rubio Voted Against Unemployment Benefits Even Though Florida Needs Them Most http://t.co/2i6UolSctj #GOPDebate htâ€¦",-1
"313","#JebBush was so thoughtful in #GOPdebate - #reThink911 http://t.co/k37hnbe2jy",-1
"314","RT @TheJimHughes: There will be a lot of jobs available if Bush serves 2 terms, because most Conservatives will have committed suicide. #GOâ€¦",-1
"315","Huh. Watching @FoxNews debate #1 and so far, the moderators and the participants are better! #GOPDebate",-1
"316","RT @3ChicsPolitico: Donald Trump insulted @megynkelly and ALL women and not one man on stage confronted him. None of them are worthy to be â€¦",-1
"317","RT @jjauthor: @learjetter, I was waiting for @megynkelly to ask @realDonaldTrump, ""When did you stop beating your wife?"" #GOPDebate http://â€¦",-1
"318","RT @AndreaTantaros: About last night. Are you watching @OutnumberedFNC ? We got @ericbolling and all the good stuff from the #GOPDebate on â€¦",-1
"319","RT @renomarky: EARTH TO @megynkelly THIS AINT ABOUT YOU! 

#GOPDebate 
#FoxDebate 
#MegynKelly 
#MegynKellyDebateQuestions http://t.co/yxHyâ€¦",-1
"320","RT @kesgardner: And...Rand Paul lands the first haymaker of the night. #GOPDebate",-1
"321","RT @TaraSetmayer: Coming up on @WilkowMajority at 1220pm live! @SIRIUSXM #Patriot125 post #GOPDebate",-1
"322","""Because Republicans don't like Rosie O'Donnell."" ICYMI, @FrankLuntz #GOPDebate debrief this AM on @CBSThisMorning http://t.co/nQIUIccOlB",-1
"323","#FFF: Highlights from this week include #NationalUnderwearDay, the #GOPDebate, and #JonVoyage. Officially. The. Worst. Week. Ever.
#TGIF",-1
"324","RT @greenspaceguy: @TheDailyShow Jon Stewart can feel comfortable w/retirement as #GOPDebate solved all problems(personal &amp; scientific) httâ€¦",-1
"325","RT @kesgardner: Of course, the AssClown won't pledge not to run as a third party candidate. #GOPDebate",-1
"326","Paul Krugman sums up what happended last night: ""One of our two major parties has gone off the deep end"" http://t.co/gkubEM7gE7 #GOPDebate",-1
"327","RT @EQphoto: Just remember no matter wins the #GOPDebate everyone who watched it loses #alcoholpoisoning",-1
"328","RT @AnthonyMarlowe: #Trump #Video It cost 4 times more than the $700M it would've if it were being managed by @realDonaldTrump #GOPDebate hâ€¦",-1
"329","@megynkelly you disgraced yourself last night... #GOPDebate",-1
"330","RT @proginosko: Prediction: in the final #GOPDebate Donald Trump will tear off his #MissionImpossible mask to reveal a smirking Jon Stewart.",-1
"331","#Fallon to Jon #Stewart: ""Please Come Back, I Canâ€™t Do It Alone"" https://t.co/IUa0hy2UC6 #GOPDebate #Politics",-1
"332","RT @BBCJonSopel: In midst of #GOPDebate came big blow to @BarackObama with announcement that leading Jewish Democrat, Sen. Schumer, won't bâ€¦",-1
"333","RT @kesgardner: Ted Cruz is angling himself to be a slightly less loony version of Donald Trump. #GOPDebate",-1
"334","Meet the new darling of the left ã€‹ Megyn Gotcha Kelly. #GOPDebate @FoxNews #DonaldTrump #MegynKelly",-1
